SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 75.6300, 7563, 0.02973529, 0.10366381, -0.95633376, 4.86744881, 23.39060020, -13.24194336, -174.27651978, -116.57409668, -13.82636642, -4.21807241, 5.45354271, -114.27494049, 0.54311454, -0.01998647, -0.05667409, 0.83750534, 0.06384908, -0.03022976, -0.03656513, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.6400, 7564, 0.01528328, 0.08987089, -0.94391739, 3.65477753, 22.91671753, -12.25009537, -175.79655457, -115.52177429, -16.48640823, -4.19506073, 5.67310858, -114.41458130, 0.54209816, -0.02177396, -0.05751435, 0.83806193, 0.08215646, -0.01693549, -0.04864735, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.6500, 7565, -0.00791991, 0.07175198, -0.92320359, 3.27079034, 20.79940414, -10.86336422, -175.79655457, -115.52177429, -16.48640823, -4.17483997, 5.87262106, -114.53871918, 0.54119200, -0.02339528, -0.05827961, 0.83855087, 0.10897003, 0.00080589, -0.06902786, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.6600, 7566, -0.02801797, 0.04659137, -0.89270818, 3.46240401, 16.59511185, -9.05519676, -171.99649048, -115.84332275, -13.03712368, -4.15088654, 6.03156042, -114.64162445, 0.54043716, -0.02472709, -0.05882839, 0.83896101, 0.13208896, 0.02556094, -0.09924082, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.6700, 7567, -0.05122735, 0.03446993, -0.80124688, 5.08073139, 14.37658882, -7.63035107, -170.33030701, -115.69716644, -13.62174797, -4.10019302, 6.11132383, -114.71515656, 0.53988874, -0.02558932, -0.05881479, 0.83928913, 0.15760234, 0.03704739, -0.19050387, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.6800, 7568, -0.07315485, 0.02009346, -0.77572346, 7.13168240, 8.62826443, -6.65336132, -172.34725952, -115.75562286, -15.75562668, -4.03669167, 6.19266558, -114.78807831, 0.53934085, -0.02652309, -0.05871378, 0.83961946, 0.18052788, 0.05033576, -0.21599746, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.6900, 7569, -0.07148708, 0.01248776, -0.75868672, 9.33989048, 5.53678751, -5.98475599, -171.00262451, -115.14176941, -13.32943535, -3.95022035, 6.24372864, -114.85200500, 0.53885198, -0.02733765, -0.05830386, 0.83993560, 0.17995870, 0.05658344, -0.23301025, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7000, 7570, -0.06001078, 0.00637837, -0.76414901, 10.10423183, 1.65387619, -6.35517406, -171.00262451, -115.14176941, -13.32943535, -3.85624886, 6.25590372, -114.91693115, 0.53835338, -0.02790166, -0.05765618, 0.84028155, 0.16894913, 0.06109037, -0.22760718, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7100, 7571, -0.03349306, 0.00186318, -0.78097022, 10.34871006, -2.83748555, -7.31215763, -174.45191956, -116.04793549, -14.11867905, -3.76053858, 6.22273731, -114.98844910, 0.53780586, -0.02814296, -0.05678184, 0.84068358, 0.14218056, 0.06395297, -0.21092449, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7200, 7572, -0.01841425, 0.00488633, -0.79975247, 9.29475307, -8.42347431, -9.59512615, -170.85647583, -115.14176941, -14.06021595, -3.65911722, 6.08794880, -115.07516479, 0.53714645, -0.02766974, -0.05538765, 0.84121352, 0.12572241, 0.05932316, -0.19239736, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7300, 7573, -0.02445543, 0.00573004, -0.81372350, 7.61737967, -13.90403461, -11.80217075, -170.56416321, -115.05407715, -13.82636642, -3.59443140, 5.94172525, -115.18474579, 0.53632820, -0.02694903, -0.05420519, 0.84183598, 0.12898457, 0.05701518, -0.17881671, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7400, 7574, -0.02502619, 0.01389709, -0.80852813, 6.35235071, -16.48482704, -12.77737617, -170.38877869, -115.43408203, -16.39871407, -3.54293871, 5.76924515, -115.30263519, 0.53545153, -0.02597481, -0.05299696, 0.84250122, 0.12671685, 0.04789341, -0.18436670, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7500, 7575, -0.02162241, 0.01565074, -0.81063294, 5.87112808, -17.95664024, -12.70252705, -170.38877869, -115.43408203, -16.39871407, -3.49573374, 5.58222008, -115.41896820, 0.53458637, -0.02487013, -0.05175495, 0.84316099, 0.12012515, 0.04532747, -0.18263339, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7600, 7576, -0.02140335, 0.02127585, -0.80684483, 6.18398523, -17.61219025, -11.80634689, -170.56416321, -115.11254120, -16.01870728, -3.44419909, 5.39927483, -115.52664185, 0.53378284, -0.02380935, -0.05050385, 0.84377635, 0.11669043, 0.03886224, -0.18678631, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7700, 7577, -0.04598413, 0.03065738, -0.81733453, 6.28982544, -18.22826958, -11.27949429, -170.91493225, -115.58023834, -14.70330334, -3.38843775, 5.14048433, -115.60704041, 0.53317785, -0.02219436, -0.04887743, 0.84429848, 0.13774407, 0.02857721, -0.17668226, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7800, 7578, -0.04234834, 0.03426929, -0.82204151, 6.69460440, -17.63603210, -8.16111946, -170.41799927, -115.37561798, -15.69716454, -3.32778382, 4.95964432, -115.67845917, 0.53263789, -0.02117155, -0.04757935, 0.84473956, 0.12999026, 0.02396028, -0.17240676, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.7900, 7579, -0.06529717, 0.04468910, -0.84202337, 6.50908899, -19.71203232, -6.07631826, -169.80415344, -115.69716644, -14.29406548, -3.26689458, 4.75935364, -115.72796631, 0.53225881, -0.01999567, -0.04619447, 0.84508389, 0.14958324, 0.01248785, -0.15277597, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8000, 7580, -0.06281990, 0.05766185, -0.85995239, 5.75667858, -20.86614037, -3.79299784, -174.89038086, -116.34024811, -15.05407715, -3.21145701, 4.54888248, -115.75412750, 0.53205222, -0.01870888, -0.04480731, 0.84531814, 0.14351895, -0.00147479, -0.13520071, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8100, 7581, -0.06634077, 0.06357611, -0.88054329, 4.01996660, -22.38483810, -2.50702929, -174.89038086, -116.34024811, -15.05407715, -3.17223859, 4.32398462, -115.76674652, 0.53194714, -0.01723438, -0.04347549, 0.84548527, 0.14321329, -0.00817466, -0.11495662, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8200, 7582, -0.07172219, 0.06612482, -0.89735723, 1.84464157, -23.16199303, -1.46378851, -171.32417297, -115.34638977, -16.45717621, -3.16648984, 4.00457382, -115.73228455, 0.53218919, -0.01488859, -0.04195956, 0.84545404, 0.14422600, -0.01110130, -0.09849046, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8300, 7583, -0.07564636, 0.06510004, -0.92266160, -0.18451466, -23.26523972, -0.42387038, -171.20724487, -115.49254608, -15.84332085, -3.16775370, 3.77204275, -115.72364807, 0.53224218, -0.01316192, -0.04089318, 0.84550154, 0.14295259, -0.01000108, -0.07354757, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8400, 7584, -0.06790275, 0.06080256, -0.94571775, -2.32358289, -22.81997681, 0.52417505, -171.55802917, -115.20023346, -16.42794418, -3.18984890, 3.54448485, -115.70572662, 0.53236383, -0.01137208, -0.04000405, 0.84549344, 0.13121867, -0.00544439, -0.05073865, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8500, 7585, -0.06355456, 0.05780239, -0.95877630, -4.08071184, -22.42806053, 1.32907391, -171.96725464, -116.57409668, -16.57410049, -3.22910905, 3.32130027, -115.67985535, 0.53254318, -0.00953230, -0.03926180, 0.84543806, 0.12294489, -0.00185837, -0.03788906, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8600, 7586, -0.06102125, 0.05362662, -0.96961814, -5.83495808, -23.17373657, 1.72452712, -171.96725464, -116.57409668, -16.57410049, -3.28575826, 3.09091687, -115.64942932, 0.53275347, -0.00755729, -0.03861383, 0.84535533, 0.11645898, 0.00320774, -0.02722446, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8700, 7587, -0.05461784, 0.04839384, -0.96574777, -6.42149258, -23.54406548, 2.15625668, -172.40573120, -117.12949371, -17.53873062, -3.34755683, 2.79941797, -115.59585571, 0.53312463, -0.00509982, -0.03772014, 0.84518009, 0.10574290, 0.00951923, -0.03126275, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8800, 7588, -0.04815746, 0.04726057, -0.96435452, -5.99568892, -23.50423241, 2.59105277, -172.58111572, -114.76176453, -16.77871895, -3.40565562, 2.56631112, -115.55610657, 0.53339458, -0.00309582, -0.03706764, 0.84504837, 0.09444278, 0.01170910, -0.03283098, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.8900, 7589, -0.04033252, 0.04072057, -0.97283721, -4.86188269, -22.34500694, 3.15128970, -173.54574585, -115.60946655, -17.62642479, -3.45235705, 2.34514832, -115.51123047, 0.53369957, -0.00123187, -0.03638519, 0.84489018, 0.08266170, 0.01916356, -0.02446966, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9000, 7590, -0.02434741, 0.02340940, -1.00057828, -2.91369414, -19.21340561, 4.08229208, -174.33499146, -114.70330048, -17.45103836, -3.47944093, 2.15583587, -115.45880127, 0.53406113, 0.00030749, -0.03570473, 0.84469151, 0.06315713, 0.03708930, 0.00316529, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9100, 7591, -0.00695974, 0.02993541, -1.02079976, -0.72796458, -13.90653896, 4.29215479, -174.33499146, -114.70330048, -17.45103836, -3.48485327, 2.01963472, -115.40749359, 0.53442043, 0.00135315, -0.03511038, 0.84448820, 0.04302407, 0.03078841, 0.02329706, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9200, 7592, 0.02154448, 0.04298344, -1.07217991, 1.29255545, -8.95625401, 4.28556299, -172.99035645, -115.49254608, -17.62642479, -3.45162153, 1.92339599, -115.36828613, 0.53469604, 0.00191966, -0.03441673, 0.84434122, 0.01265086, 0.01754105, 0.07459919, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9300, 7593, 0.03293929, 0.03886893, -1.12081730, 2.65105867, -3.05477190, 3.71054244, -171.99649048, -114.90792084, -17.86027527, -3.42381692, 1.89512944, -115.32938385, 0.53497905, 0.00200990, -0.03407948, 0.84417534, 0.00024797, 0.02100729, 0.12316334, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9400, 7594, 0.01854926, 0.04741983, -1.14539742, 2.25311804, 0.93776631, 2.09093833, -172.66880798, -115.28792572, -17.68488693, -3.40061235, 1.90573502, -115.30905914, 0.53513068, 0.00182941, -0.03395766, 0.84408456, 0.01460213, 0.01200548, 0.14771535, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9500, 7595, 0.01107296, 0.06615669, -1.15738678, 1.51674438, 4.02924299, 0.95958745, -172.43495178, -114.82022858, -16.13563347, -3.38520408, 1.94652498, -115.30185699, 0.53518963, 0.00145895, -0.03403425, 0.84404480, 0.02258499, -0.00706329, 0.15970185, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9600, 7596, -0.00244530, 0.06978583, -1.17616606, -0.10311233, 7.24393129, -0.00659491, -172.43495178, -114.82022858, -16.13563347, -3.38638687, 2.01883435, -115.30619049, 0.53516757, 0.00093022, -0.03438017, 0.84404552, 0.03715724, -0.01078625, 0.17851189, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9700, 7597, -0.03787642, 0.06202000, -1.18436134, -1.98138916, 10.29966068, -0.81764233, -175.73808289, -114.67407227, -17.12949371, -3.40276885, 2.08278418, -115.31068420, 0.53514302, 0.00053402, -0.03479902, 0.84404433, 0.07401049, -0.00281543, 0.18676980, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9800, 7598, -0.08594427, 0.05558871, -1.18414044, -4.49206448, 12.47162724, -1.10337210, -173.10726929, -114.49868011, -17.56796265, -3.44838047, 2.20661902, -115.32916260, 0.53502333, -0.00017147, -0.03571224, 0.84408218, 0.12361246, 0.00419111, 0.18664005, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 75.9900, 7599, -0.12952456, 0.04693274, -1.17899179, -6.20864010, 13.73180008, -0.34920835, -171.11955261, -114.49868011, -17.59719276, -3.51093411, 2.34347320, -115.34099579, 0.53495449, -0.00089201, -0.03681067, 0.84407824, 0.16950056, 0.01383188, 0.18164079, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0000, 7600, -0.13112949, 0.04152165, -1.18681586, -7.32200003, 14.36150265, 1.20784152, -171.44110107, -114.67407227, -19.58491707, -3.58401585, 2.48756289, -115.33781433, 0.53499740, -0.00161197, -0.03802029, 0.84399635, 0.17358190, 0.02044554, 0.18964124, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0100, 7601, -0.09618089, 0.04462301, -1.21257627, -7.81142616, 14.67464924, 2.89376569, -171.44110107, -114.67407227, -19.58491707, -3.66125107, 2.63584614, -115.31818390, 0.53516239, -0.00233772, -0.03928029, 0.84383231, 0.14118648, 0.01866836, 0.21559678, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0200, 7602, -0.05370395, 0.03230042, -1.23548543, -7.61553764, 15.73039055, 4.12074423, -171.11955261, -114.93714905, -19.05875397, -3.72310591, 2.77399540, -115.28839874, 0.53540063, -0.00305660, -0.04038019, 0.84362680, 0.10131679, 0.03224753, 0.23870768, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0300, 7603, -0.01191643, 0.01702240, -1.25687408, -7.48776150, 17.48798180, 4.43846655, -170.47647095, -115.02484894, -19.40952873, -3.79634500, 2.95140839, -115.25553131, 0.53566706, -0.00400984, -0.04174731, 0.84338725, 0.06222096, 0.04862261, 0.26030040, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0400, 7604, 0.01916540, 0.00410890, -1.26371503, -7.58498192, 20.10620880, 3.79903555, -172.69804382, -114.67407227, -18.56182289, -3.87089419, 3.15456033, -115.23102570, 0.53587508, -0.00514889, -0.04324405, 0.84317338, 0.03450499, 0.06281290, 0.26740196, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0500, 7605, 0.01494744, -0.00418723, -1.22716975, -8.24664688, 22.43876076, 3.06933355, -170.62261963, -114.55714417, -17.88950539, -3.95249224, 3.38051677, -115.21568298, 0.53601879, -0.00642583, -0.04489873, 0.84298676, 0.04251298, 0.07247335, 0.23116077, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0600, 7606, 0.03011868, 0.00508616, -1.19082308, -8.23761940, 24.93246460, 2.33919930, -174.18882751, -115.28792572, -18.00643158, -4.03450537, 3.63086581, -115.20971680, 0.53609633, -0.00788379, -0.04666957, 0.84282887, 0.03154998, 0.06461517, 0.19516402, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0700, 7607, 0.00682676, -0.01035284, -1.13284981, -6.98667765, 26.91997147, 2.23630500, -174.18882751, -115.28792572, -18.00643158, -4.06804037, 3.87293983, -115.21963501, 0.53605199, -0.00951402, -0.04804378, 0.84276307, 0.05928404, 0.08119363, 0.13755620, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0800, 7608, -0.00404900, -0.02987087, -1.10545754, -5.01178837, 28.29488373, 2.91851258, -167.87489319, -114.29406738, -17.91873741, -4.11752987, 4.15725040, -115.21068573, 0.53615040, -0.01137274, -0.04973339, 0.84257936, 0.07468379, 0.10119519, 0.11050945, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.0900, 7609, -0.00228064, -0.03665527, -1.09688783, -3.05508208, 28.35904121, 3.72875619, -166.53025818, -114.32329559, -18.76644325, -4.14681864, 4.44279099, -115.19390106, 0.53630275, -0.01333118, -0.05128102, 0.84236091, 0.07788161, 0.10859983, 0.10234946, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1000, 7610, 0.00694354, -0.04335750, -1.09019446, -1.74529731, 27.66054726, 4.68301582, -168.10873413, -115.25869751, -20.49108505, -4.16212988, 4.72206354, -115.16716766, 0.53652358, -0.01530376, -0.05269824, 0.84209931, 0.07356905, 0.11563069, 0.09606548, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1100, 7611, 0.01596962, -0.04003797, -1.08523345, -0.91077465, 26.39360237, 5.62746286, -166.32563782, -115.55101013, -17.12949371, -4.16809416, 4.98938942, -115.13006592, 0.53681546, -0.01722656, -0.05399323, 0.84179401, 0.06927990, 0.11242767, 0.09150772, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1200, 7612, 0.01393402, -0.04166528, -1.07467306, -0.17650443, 24.61485100, 6.89282131, -166.32563782, -115.55101013, -17.12949371, -4.10749292, 5.19952583, -115.10001373, 0.53703886, -0.01904291, -0.05453252, 0.84157771, 0.07560670, 0.11377943, 0.08130467, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1300, 7613, 0.00443245, -0.03989464, -1.06385624, -0.12187446, 23.03218460, 8.51578999, -166.76409912, -115.52177429, -17.01256943, -4.10233212, 5.43535423, -115.03124237, 0.53755367, -0.02076923, -0.05560654, 0.84113771, 0.08877839, 0.11115161, 0.07076368, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1400, 7614, 0.00770028, -0.02346097, -1.05666649, -0.89562207, 21.11393929, 10.55525780, -166.35485840, -115.05407715, -17.50950050, -4.10252571, 5.65350246, -114.94065094, 0.53822649, -0.02232825, -0.05664343, 0.84059811, 0.08941869, 0.09464757, 0.06394333, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1500, 7615, 0.02135216, -0.00750606, -1.05141175, -2.37336659, 19.61332130, 11.80515766, -165.62408447, -114.06021881, -17.24641991, -4.11580181, 5.85758829, -114.83640289, 0.53899920, -0.02371385, -0.05771558, 0.83999193, 0.07940113, 0.07879963, 0.05905855, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1600, 7616, 0.03424875, 0.00113498, -1.05452728, -4.82704496, 18.24588966, 12.24333191, -165.56562805, -114.79099274, -17.36334419, -4.15270567, 6.04839563, -114.72683716, 0.53981382, -0.02488588, -0.05890214, 0.83935231, 0.06989936, 0.07061107, 0.06255708, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1700, 7617, 0.03900029, 0.00632733, -1.04755664, -7.59154797, 17.22918892, 12.28963566, -165.56562805, -114.79099274, -17.36334419, -4.18815756, 6.19562674, -114.62191010, 0.54059231, -0.02574511, -0.05987478, 0.83875638, 0.06819961, 0.06619959, 0.05596819, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1800, 7618, 0.03632109, 0.01170577, -1.02299654, -10.18668652, 16.35553169, 12.44286251, -164.30868530, -114.61560822, -17.04179955, -4.27769089, 6.36791754, -114.50920105, 0.54143947, -0.02652665, -0.06136386, 0.83807760, 0.07348169, 0.06181828, 0.03176665, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.1900, 7619, 0.02892525, 0.01916628, -0.98569101, -12.60729694, 15.41069984, 12.50616360, -162.84712219, -115.11254120, -17.83104324, -4.39097977, 6.53103447, -114.39540863, 0.54229981, -0.02712495, -0.06298495, 0.83738172, 0.08376130, 0.05615125, -0.00508052, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2000, 7620, 0.01794730, 0.02396641, -0.93400913, -14.44283485, 14.36290836, 12.82554054, -164.51330566, -115.11254120, -18.12335587, -4.52188540, 6.68419409, -114.27790833, 0.54319113, -0.02756147, -0.06468955, 0.83665943, 0.09746522, 0.05348262, -0.05628406, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2100, 7621, 0.00420474, 0.02038305, -0.88575172, -15.72416973, 12.17937374, 12.80204105, -164.22099304, -114.67407227, -18.15258598, -4.66517258, 6.81584930, -114.15921021, 0.54409385, -0.02777758, -0.06638398, 0.83593267, 0.11364961, 0.05944182, -0.10406514, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2200, 7622, -0.01031186, 0.01852445, -0.84759641, -16.08137131, 9.34167290, 12.70605278, -164.22099304, -114.67407227, -18.15258598, -4.78912210, 6.87361431, -114.03783417, 0.54500997, -0.02754017, -0.06758953, 0.83524692, 0.12995499, 0.06370836, -0.14180888, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2300, 7623, -0.02276188, 0.01258438, -0.82522905, -15.98124599, 7.02013063, 12.74102879, -167.08564758, -114.70330048, -17.48026848, -4.93425846, 6.95436382, -113.91593170, 0.54593474, -0.02736690, -0.06905752, 0.83452821, 0.14333931, 0.07186705, -0.16387579, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2400, 7624, -0.01151006, 0.01755864, -0.81112427, -14.74949265, 5.05733109, 12.96925354, -164.54252625, -114.49868011, -18.67874908, -5.06646013, 7.01605320, -113.79018402, 0.54688329, -0.02711067, -0.07034153, 0.83380800, 0.13328184, 0.06926158, -0.17762926, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2500, 7625, -0.01545434, 0.02618431, -0.80888301, -12.84376907, 2.99003005, 13.22602558, -164.57176208, -114.90792084, -18.53259277, -5.17896175, 7.05764675, -113.66014099, 0.54785705, -0.02679647, -0.07138739, 0.83308983, 0.13808438, 0.06270163, -0.17958090, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2600, 7626, -0.05509788, 0.02108969, -0.78618896, -10.30196190, 1.99118948, 13.92178822, -165.41946411, -115.43408203, -19.43876076, -5.26500368, 7.09015608, -113.52226257, 0.54888016, -0.02653545, -0.07219895, 0.83235431, 0.17831333, 0.06945953, -0.20205125, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2700, 7627, -0.05493899, 0.02879240, -0.78074044, -7.20167732, -0.11717211, 15.37511635, -165.41946411, -115.43408203, -19.43876076, -5.30330038, 7.03478050, -113.35538483, 0.55009824, -0.02584309, -0.07225190, 0.83156711, 0.17825502, 0.06280939, -0.20739016, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2800, 7628, -0.04884503, 0.04756646, -0.76145256, -4.27073479, -2.74895024, 15.66554165, -163.89944458, -115.55101013, -18.12335587, -5.32645845, 7.02192640, -113.19565582, 0.55126143, -0.02553740, -0.07239444, 0.83079344, 0.17121023, 0.04445136, -0.22675774, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.2900, 7629, -0.04899590, 0.04699096, -0.74816746, -1.93804717, -5.21024656, 15.26501274, -162.35018921, -117.24641418, -17.53873062, -5.32657003, 6.98422527, -113.03765106, 0.55240488, -0.02516289, -0.07225020, 0.83005762, 0.17085721, 0.04518460, -0.24009040, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3000, 7630, -0.04297790, 0.04466210, -0.73723769, 0.51486069, -7.19662237, 14.35058784, -163.72406006, -116.66179657, -18.97106171, -5.30317211, 6.92586851, -112.88697052, 0.55348819, -0.02475694, -0.07183440, 0.82938397, 0.16397008, 0.04727700, -0.25114894, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3100, 7631, -0.04626571, 0.04433247, -0.74663687, 3.07138014, -10.00230789, 12.89353657, -163.92868042, -116.25255585, -18.79567337, -5.25584698, 6.83813906, -112.74836731, 0.55447692, -0.02426221, -0.07110105, 0.82880110, 0.16593127, 0.04695099, -0.24197190, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3200, 7632, -0.05961101, 0.03385826, -0.75439376, 5.33832216, -12.93412685, 11.26082706, -168.40104675, -117.27565002, -19.02952385, -5.17269182, 6.66468334, -112.61609650, 0.55540818, -0.02332497, -0.06969399, 0.82832390, 0.17720345, 0.05633982, -0.23456286, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3300, 7633, -0.06860389, 0.02516906, -0.76479667, 7.36565638, -15.92050743, 9.52358818, -168.40104675, -117.27565002, -19.02952385, -5.08642435, 6.51463556, -112.50628662, 0.55617762, -0.02258913, -0.06837039, 0.82793832, 0.18309289, 0.06349232, -0.22466314, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3400, 7634, -0.06925177, 0.02166412, -0.77343440, 9.01718616, -19.05082512, 7.62827206, -163.19789124, -117.39257050, -19.32183456, -4.98580599, 6.33156300, -112.41297913, 0.55682361, -0.02169588, -0.06677903, 0.82765770, 0.18077262, 0.06537037, -0.21650854, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3500, 7635, -0.07409799, 0.01939690, -0.79126406, 10.27688789, -23.19812012, 4.99685192, -164.33790588, -116.80795288, -18.62028694, -4.87543154, 6.10473919, -112.34284973, 0.55729884, -0.02054887, -0.06489985, 0.82751662, 0.18196464, 0.06581658, -0.19924180, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3600, 7636, -0.08647410, 0.00593114, -0.80705571, 10.42747784, -26.22670937, 2.97313333, -163.69482422, -117.91873932, -17.83104324, -4.76574087, 5.84590197, -112.29090118, 0.55764163, -0.01917889, -0.06286577, 0.82747567, 0.19005680, 0.07740524, -0.18406683, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3700, 7637, -0.08439707, -0.00367719, -0.83733898, 9.98068810, -28.49425125, 0.98740852, -163.31481934, -118.00643158, -18.53259277, -4.63274860, 5.49539471, -112.25593567, 0.55785328, -0.01726931, -0.06021522, 0.82757223, 0.18291867, 0.08509156, -0.15445808, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3800, 7638, -0.06935304, -0.00925720, -0.88415653, 8.86597633, -31.06529999, -1.07090569, -163.31481934, -118.00643158, -18.53259277, -4.54275370, 5.18488216, -112.24169922, 0.55792356, -0.01545178, -0.05806392, 0.82771444, 0.16178209, 0.08868405, -0.10838859, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.3900, 7639, -0.05485015, -0.01733021, -0.96354526, 6.61304426, -34.47647476, -3.68232203, -165.12715149, -120.66647339, -18.21105003, -4.47745323, 4.83829117, -112.25134277, 0.55782068, -0.01326481, -0.05591227, 0.82796979, 0.14144048, 0.09550563, -0.02962527, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.4000, 7640, -0.05554026, -0.00489564, -0.91964537, 6.06781673, -33.58654022, -5.33524132, -164.27944946, -119.81876373, -18.06489372, -4.41897821, 4.49930191, -112.27856445, 0.55758959, -0.01110741, -0.05384474, 0.82829416, 0.13622406, 0.08208250, -0.07409981, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 76.4100, 7641, -0.07969246, 0.00762965, -0.94181609, 5.01727581, -34.63209534, -7.27266455, -164.74714661, -120.78339386, -19.43876076, -4.37227488, 4.14842510, -112.32465363, 0.55721909, -0.00881406, -0.05180366, 0.82870114, 0.15428478, 0.06871088, -0.05247020, 0.00000000, 0.00000000, 0.00000000, 0.00000000
